idx,char_pos,cmdVx,cmdVy,cmdVw,ts
428,115704,0.0169,0.0,0.0,2026-05-06 18:23:47.886
429,115927,0.0169,0.0,0.0,2026-05-06 18:23:47.886
430,116165,0.0269,0.0,0.0,2026-05-06 18:23:47.886
431,116633,0.0404,0.0,0.0,2026-05-06 18:23:47.961
432,116857,0.0404,0.0,0.0,2026-05-06 18:23:47.961
433,117095,0.0614,0.0,0.0,2026-05-06 18:23:47.961
434,117319,0.0614,0.0,0.0,2026-05-06 18:23:48.619
435,117557,0.0858,0.0,0.0,2026-05-06 18:23:48.619
436,117914,0.1163,0.0,0.0,2026-05-06 18:23:48.619
437,118247,0.1211,0.0,0.0,2026-05-06 18:23:48.619
438,118488,0.01,0.0,0.0,2026-05-06 18:23:48.619
439,118708,0.01,0.0,0.0,2026-05-06 18:23:48.619
440,118947,0.035,0.0,0.0,2026-05-06 18:23:48.619
441,119280,0.005,0.0,0.0,2026-05-06 18:23:48.619
442,119553,0.015,0.0,0.0,2026-05-06 18:23:48.619
443,119904,0.05,0.0,0.0,2026-05-06 18:23:48.619
444,120123,0.05,0.0,0.0,2026-05-06 18:23:48.619
445,120361,0.09,0.0,0.0,2026-05-06 18:23:48.619
446,120580,0.09,0.0,0.0,2026-05-06 18:23:48.619
447,120819,0.125,0.0,0.0,2026-05-06 18:23:48.619
448,121153,0.13,0.0,0.0,2026-05-06 18:23:48.619
449,121256,0.16,0.0,0.0,2026-05-06 18:23:48.619
450,121587,0.165,0.0,0.0,2026-05-06 18:23:48.619
451,121803,0.2,0.0,0.0,2026-05-06 18:23:48.619
452,122024,0.2,0.0,0.0,2026-05-06 18:23:48.619
453,122263,0.235,0.0,0.0,2026-05-06 18:23:48.619
454,122594,0.24,0.0,0.0,2026-05-06 18:23:48.619
455,122924,0.275,0.0,0.0,2026-05-06 18:23:48.619
456,123220,0.31,0.0,0.0,2026-05-06 18:23:48.619
457,123440,0.31,0.0,0.0,2026-05-06 18:23:48.619
458,123705,0.35,0.0,0.0,2026-05-06 18:23:48.619
459,123923,0.35,0.0,0.0,2026-05-06 18:23:48.619
460,124162,0.35,0.0,0.0,2026-05-06 18:23:48.619
461,124493,0.35,0.0,0.0,2026-05-06 18:23:48.619
462,124596,0.35,0.0,0.0,2026-05-06 18:23:48.619
463,124927,0.35,0.0,0.0,2026-05-06 18:23:48.719
464,125143,0.35,0.0,0.0,2026-05-06 18:23:48.719
465,125362,0.35,0.0,0.0,2026-05-06 18:23:48.719
466,125600,0.35,0.0,0.0,2026-05-06 18:23:48.719
467,125931,0.35,0.0,0.0,2026-05-06 18:23:48.911
468,125977,0.35,0.0,0.0,2026-05-06 18:23:48.911
469,126585,0.35,0.0,0.0,2026-05-06 18:23:48.911
470,126802,0.35,0.0,0.0,2026-05-06 18:23:48.911
471,127074,0.35,0.0,0.0,2026-05-06 18:23:48.911
472,127292,0.35,0.0,0.0,2026-05-06 18:23:48.911
473,127865,0.35,0.0,0.0,2026-05-06 18:23:48.911
474,127968,0.35,0.0,0.0,2026-05-06 18:23:48.911
475,128300,0.35,0.0,0.0,2026-05-06 18:23:48.969
476,128516,0.35,0.0,0.0,2026-05-06 18:23:48.969
477,128758,0.35,0.0,0.0,2026-05-06 18:23:49.228
478,128987,0.35,0.0,0.0,2026-05-06 18:23:49.228
479,129319,0.35,0.0,0.0,2026-05-06 18:23:49.228
480,129364,0.35,0.0,0.0,2026-05-06 18:23:49.228
481,129696,0.35,0.0,0.0,2026-05-06 18:23:49.228
482,129969,0.35,0.0,0.0,2026-05-06 18:23:49.228
483,130188,0.35,0.0,0.0,2026-05-06 18:23:49.228
484,130427,0.35,0.0,0.0,2026-05-06 18:23:49.228
485,130645,0.35,0.0,0.0,2026-05-06 18:23:49.228
486,130884,0.35,0.0,0.0,2026-05-06 18:23:49.228
487,131215,0.35,0.0,0.0,2026-05-06 18:23:49.228
488,131376,0.35,0.0,0.0,2026-05-06 18:23:49.228
489,131593,0.35,0.0,0.0,2026-05-06 18:23:49.228
490,131867,0.35,0.0,0.0,2026-05-06 18:23:49.318
491,132085,0.35,0.0,0.0,2026-05-06 18:23:49.318
492,132324,0.35,0.0,0.0,2026-05-06 18:23:49.318
493,132659,0.35,0.0,0.0,2026-05-06 18:23:49.318
494,132705,0.35,0.0,0.0,2026-05-06 18:23:49.318
495,133039,0.35,0.0,0.0,2026-05-06 18:23:49.410
496,133311,0.35,0.0,0.0,2026-05-06 18:23:49.410
497,133530,0.35,0.0,0.0,2026-05-06 18:23:49.410
498,133828,0.35,0.0,0.0,2026-05-06 18:23:49.723
499,134046,0.35,0.0,0.0,2026-05-06 18:23:49.723
500,134262,0.35,0.0,0.0,2026-05-06 18:23:49.723
501,134595,0.35,0.0,0.0,2026-05-06 18:23:49.723
502,134752,0.35,0.0,0.0,2026-05-06 18:23:49.723
503,134971,0.35,0.0,0.0,2026-05-06 18:23:49.723
504,135244,0.35,0.0,0.0,2026-05-06 18:23:49.723
505,135461,0.35,0.0,0.0,2026-05-06 18:23:49.723
506,135737,0.35,0.0,0.0,2026-05-06 18:23:49.723
507,136068,0.35,0.0,0.0,2026-05-06 18:23:49.723
508,136114,0.35,0.0,0.0,2026-05-06 18:23:49.723
509,136446,0.35,0.0,0.0,2026-05-06 18:23:49.723
510,136685,0.35,0.0,0.0,2026-05-06 18:23:49.723
511,136904,0.35,0.0,0.0,2026-05-06 18:23:49.723
512,137318,0.35,0.0,0.0,2026-05-06 18:23:49.723
513,137614,0.35,0.0,0.0,2026-05-06 18:23:49.837
514,137945,0.35,0.0,0.0,2026-05-06 18:23:49.837
515,138104,0.35,0.0,0.0,2026-05-06 18:23:49.837
516,138321,0.35,0.0,0.0,2026-05-06 18:23:49.837
517,138593,0.35,0.0,0.0,2026-05-06 18:23:49.837
518,138811,0.35,0.0,0.0,2026-05-06 18:23:50.185
519,139083,0.35,0.0,0.0,2026-05-06 18:23:50.185
520,139413,0.35,0.0,0.0,2026-05-06 18:23:50.185
521,139460,0.35,0.0,0.0,2026-05-06 18:23:50.185
522,139798,0.35,0.0,0.0,2026-05-06 18:23:50.185
523,140036,0.35,0.0,0.0,2026-05-06 18:23:50.185
524,140254,0.35,0.0,0.0,2026-05-06 18:23:50.185
525,140550,0.35,0.0,0.0,2026-05-06 18:23:50.185
526,140770,0.35,0.0,0.0,2026-05-06 18:23:50.185
527,140952,0.35,0.0,0.0,2026-05-06 18:23:50.185
528,141284,0.35,0.0,0.0,2026-05-06 18:23:50.185
529,141443,0.35,0.0,0.0,2026-05-06 18:23:50.185
530,141662,0.35,0.0,0.0,2026-05-06 18:23:50.185
531,141900,0.35,0.0,0.0,2026-05-06 18:23:50.185
532,142117,0.35,0.0,0.0,2026-05-06 18:23:50.185
533,142389,0.35,0.0,0.0,2026-05-06 18:23:50.185
534,142724,0.35,0.0,0.0,2026-05-06 18:23:50.285
535,142771,0.3462,0.0,0.0,2026-05-06 18:23:50.285
536,143103,0.3454,0.0,0.0,2026-05-06 18:23:50.285
537,143341,0.337,0.0,0.0,2026-05-06 18:23:50.285
538,143560,0.337,0.0,0.0,2026-05-06 18:23:50.285
539,143859,0.3188,0.0,0.0,2026-05-06 18:23:50.344
540,144077,0.3188,0.0,0.0,2026-05-06 18:23:50.344
541,144293,0.2893,0.0,0.0,2026-05-06 18:23:50.344
542,144629,0.2836,0.0,0.0,2026-05-06 18:23:50.427
543,144735,0.2401,0.0,0.0,2026-05-06 18:23:50.427
544,145068,0.2312,0.0,0.0,2026-05-06 18:23:50.427
545,145250,0.1608,0.0,0.0,2026-05-06 18:23:50.427
546,145470,0.1608,0.0,0.0,2026-05-06 18:23:50.585
547,145708,0.0938,0.0,0.0,2026-05-06 18:23:50.585
548,146043,0.0858,0.0,0.0,2026-05-06 18:23:50.585
549,146089,0.0483,0.0,0.0,2026-05-06 18:23:50.585
550,146421,0.0436,0.0,0.0,2026-05-06 18:23:50.585
551,146660,0.0201,0.0,0.0,2026-05-06 18:23:50.585
552,146878,0.0201,0.0,0.0,2026-05-06 18:23:50.585
553,147117,0.0065,0.0,0.0,2026-05-06 18:23:50.585
554,147334,0.0065,0.0,0.0,2026-05-06 18:23:50.585
555,147606,0.0007,0.0,0.0,2026-05-06 18:23:50.727
556,147937,0.0001,0.0,0.0,2026-05-06 18:23:50.727
557,147983,0.0,0.0,0.0,2026-05-06 18:23:50.727
558,148204,0.0,0.0,0.0,2026-05-06 18:23:50.727
559,148442,0.0,0.0,0.0,2026-05-06 18:23:50.727
560,148663,0.0,0.0,0.0,2026-05-06 18:23:50.727
561,148884,0.0,0.0,0.0,2026-05-06 18:23:50.727
562,148931,0.0,0.0,0.0,2026-05-06 18:23:50.727
563,149152,0.0,0.0,0.0,2026-05-06 18:23:50.759
564,149389,0.0,0.0,0.0,2026-05-06 18:23:50.968
565,149611,0.0,0.0,0.0,2026-05-06 18:23:50.968
566,149833,0.0,0.0,0.0,2026-05-06 18:23:50.968
567,150055,0.0,0.0,0.0,2026-05-06 18:23:50.968
568,150398,0.0,0.0,0.0,2026-05-06 18:23:50.968
569,150446,0.0,0.0,0.0,2026-05-06 18:23:50.968
570,150667,0.0,0.0,0.0,2026-05-06 18:23:50.968
571,150904,0.0,0.0,0.0,2026-05-06 18:23:50.968
572,151126,0.0,0.0,0.0,2026-05-06 18:23:50.968
573,155618,-0.0015,0.0,-0.0555,2026-05-06 18:23:51.336
574,155965,-0.3462,0.0,-0.0473,2026-05-06 18:23:51.336
575,156188,-0.3462,0.0,-0.0473,2026-05-06 18:23:51.402
576,156534,-0.0015,0.0,-0.0399,2026-05-06 18:23:51.402
577,156885,-0.005,0.0,-0.0335,2026-05-06 18:23:51.446
578,157113,-0.005,0.0,-0.0335,2026-05-06 18:23:51.446
579,157462,-0.01,0.0,-0.0279,2026-05-06 18:23:51.552
580,157810,-0.015,0.0,-0.0231,2026-05-06 18:23:51.552
581,158166,-0.0208,0.0,-0.0062,2026-05-06 18:23:51.552
582,158394,-0.0208,0.0,-0.0062,2026-05-06 18:23:51.552
583,158515,-0.0298,0.0,-0.0002,2026-05-06 18:23:51.552
584,158866,-0.0313,0.0,-0.0007,2026-05-06 18:23:51.952
585,159289,-0.0523,0.0,-0.0055,2026-05-06 18:23:51.952
586,159642,-0.0823,0.0,-0.0121,2026-05-06 18:23:51.952
587,159871,-0.0873,0.0,-0.0136,2026-05-06 18:23:51.952
588,160056,-0.1173,0.0,-0.0187,2026-05-06 18:23:51.952
589,160536,-0.1022,0.0,0.0,2026-05-06 18:23:51.952
590,160761,-0.1022,0.0,0.0,2026-05-06 18:23:51.952
591,161181,-0.0483,0.0,0.0,2026-05-06 18:23:51.952
592,161480,-0.0226,0.0,0.0,2026-05-06 18:23:51.952
593,161959,-0.009,0.0,0.0,2026-05-06 18:23:51.952
594,162185,-0.009,0.0,0.0,2026-05-06 18:23:51.952
595,162428,-0.0013,0.0,0.0,2026-05-06 18:23:51.952
596,162654,-0.0013,0.0,0.0,2026-05-06 18:23:51.952
597,162776,0.0,0.0,0.0,2026-05-06 18:23:51.952
598,163000,0.0,0.0,0.0,2026-05-06 18:23:51.952
599,163233,0.0,0.0,0.0,2026-05-06 18:46:39.581
600,163454,0.0,0.0,0.0,2026-05-06 18:46:39.581
601,163675,0.0,0.0,0.0,2026-05-06 18:46:39.581
602,163728,0.0,0.0,0.0,2026-05-06 18:46:39.581
603,164072,0.0005,0.0,0.0,2026-05-06 18:46:39.581
604,164194,0.0034,0.0,0.0,2026-05-06 18:46:40.455
605,164533,0.004,0.0,0.0,2026-05-06 18:46:43.459
606,164776,0.0095,0.0,0.0,2026-05-06 18:46:45.455
607,164994,0.0095,0.0,0.0,2026-05-06 18:46:48.452
608,165237,0.0169,0.0,0.0,2026-05-06 18:46:50.464
609,165880,0.0286,0.0,0.0,2026-05-06 18:46:52.502
610,166177,0.0427,0.0,0.0,2026-05-06 18:46:52.502
611,166394,0.0427,0.0,0.0,2026-05-06 18:46:52.598
612,166637,0.0645,0.0,0.0,2026-05-06 18:46:52.661
613,166855,0.0645,0.0,0.0,2026-05-06 18:46:52.739
614,167098,0.0898,0.0,0.0,2026-05-06 18:46:52.802
615,167570,0.1211,0.0,0.0,2026-05-06 18:46:52.976
616,167789,0.1211,0.0,0.0,2026-05-06 18:46:53.022
617,168033,0.1628,0.0,0.0,2026-05-06 18:46:53.162
618,168252,0.1628,0.0,0.0,2026-05-06 18:46:53.443
619,168494,0.2011,0.0,0.0,2026-05-06 18:46:53.537
620,168847,0.237,0.0,0.0,2026-05-06 18:46:54.307
621,169185,0.2418,0.0,0.0,2026-05-06 18:46:54.372
622,169428,0.2715,0.0,0.0,2026-05-06 18:46:54.418
623,169646,0.2715,0.0,0.0,2026-05-06 18:46:54.591
624,169946,0.291,0.0,0.0,2026-05-06 18:46:55.461
625,170165,0.291,0.0,0.0,2026-05-06 18:46:56.438
626,170351,0.285,0.0,0.0,2026-05-06 18:46:56.438
627,170827,0.2729,0.0,0.0,2026-05-06 18:46:56.438
628,171046,0.2729,0.0,0.0,2026-05-06 18:46:56.438
629,171289,0.2435,0.0,0.0,2026-05-06 18:46:56.438
630,171508,0.2435,0.0,0.0,2026-05-06 18:46:56.438
631,171752,0.1939,0.0,-0.0016,2026-05-06 18:46:56.438
632,172228,0.1234,0.0,-0.0072,2026-05-06 18:46:56.438
633,172450,0.1234,0.0,-0.0072,2026-05-06 18:46:56.438
634,172694,0.0614,0.0,-0.0166,2026-05-06 18:46:56.438
635,173170,0.026,0.0,-0.0323,2026-05-06 18:46:56.438
636,173395,0.026,0.0,-0.0323,2026-05-06 18:46:56.438
637,173638,0.0093,0.0,-0.0572,2026-05-06 18:46:56.438
638,174184,0.0016,0.0,-0.0918,2026-05-06 18:46:56.438
639,174412,0.0016,0.0,-0.0918,2026-05-06 18:46:56.438
640,174772,0.0,0.0,-0.1345,2026-05-06 18:46:56.438
641,175130,0.0,0.0,-0.1634,2026-05-06 18:46:56.438
642,175362,0.0,0.0,-0.1666,2026-05-06 18:46:56.438
643,175543,0.0,0.0,-0.1817,2026-05-06 18:46:56.438
644,175773,0.0,0.0,-0.1817,2026-05-06 18:46:56.438
645,176015,0.0,0.0,-0.1935,2026-05-06 18:46:56.438
646,176244,0.0,0.0,-0.1935,2026-05-06 18:46:56.438
647,176487,0.0,0.0,-0.1991,2026-05-06 18:46:56.438
648,176904,0.0,0.0,-0.2,2026-05-06 18:46:56.438
649,177251,0.0,0.0,-0.2,2026-05-06 18:46:56.438
650,177434,0.0,0.0,-0.2,2026-05-06 18:46:56.438
651,177659,0.0,0.0,-0.2,2026-05-06 18:46:56.438
652,177903,0.0,0.0,-0.2,2026-05-06 18:46:56.438
653,178263,0.0,0.0,-0.2,2026-05-06 18:46:57.161
654,178610,0.0,0.0,-0.2,2026-05-06 18:46:57.161
655,178854,0.0,0.0,-0.2,2026-05-06 18:46:57.161
656,179081,0.0,0.0,-0.2,2026-05-06 18:46:57.161
657,179324,0.0,0.0,-0.2,2026-05-06 18:46:57.161
658,179682,0.0,0.0,-0.2,2026-05-06 18:46:57.161
659,180031,0.0,0.0,-0.2,2026-05-06 18:46:57.161
660,180274,0.0,0.0,-0.2,2026-05-06 18:46:57.161
661,180502,0.0,0.0,-0.2,2026-05-06 18:46:57.161
662,180744,0.0,0.0,-0.2,2026-05-06 18:46:57.161
663,181222,0.0,0.0,-0.2,2026-05-06 18:46:57.161
664,181702,0.0,0.0,-0.2,2026-05-06 18:46:57.161
665,181930,0.0,0.0,-0.2,2026-05-06 18:46:57.161
666,182172,0.0,0.0,-0.2,2026-05-06 18:46:57.161
667,182711,0.0,0.0,-0.2,2026-05-06 18:46:57.161
668,182941,0.0,0.0,-0.2,2026-05-06 18:46:57.161
669,183121,0.0,0.0,-0.2,2026-05-06 18:46:57.161
670,183349,0.0,0.0,-0.2,2026-05-06 18:46:57.161
671,183649,0.0,0.0,-0.2,2026-05-06 18:46:57.161
672,183879,0.0,0.0,-0.2,2026-05-06 18:46:57.161
673,184061,0.0,0.0,-0.1995,2026-05-06 18:46:57.161
674,184289,0.0,0.0,-0.1995,2026-05-06 18:46:57.161
675,184650,0.0,0.0,-0.1914,2026-05-06 18:46:57.161
676,184888,0.0,0.0,-0.175,2026-05-06 18:46:57.161
677,185237,0.0,0.0,-0.1706,2026-05-06 18:46:57.161
678,185480,0.0,0.0,-0.1205,2026-05-06 18:46:57.161
679,185711,0.0,0.0,-0.1205,2026-05-06 18:46:57.161
680,185832,0.0027,0.0,-0.0599,2026-05-06 18:46:57.161
681,186181,0.0034,0.0,-0.0513,2026-05-06 18:46:57.866
682,186424,0.0086,0.0,-0.0143,2026-05-06 18:46:57.866
683,186652,0.0086,0.0,-0.0143,2026-05-06 18:46:57.866
684,186830,0.0145,0.0,-0.0031,2026-05-06 18:46:57.866
685,187374,0.0253,0.0,0.0,2026-05-06 18:46:57.866
686,187597,0.0253,0.0,0.0,2026-05-06 18:46:57.866
687,187955,0.0404,0.0,0.0,2026-05-06 18:46:57.866
688,188311,0.0584,0.0,0.0,2026-05-06 18:46:57.866
689,188786,0.082,0.0,0.0,2026-05-06 18:46:57.866
690,189009,0.082,0.0,0.0,2026-05-06 18:46:57.866
691,189251,0.1163,0.0,0.0,2026-05-06 18:46:57.866
692,189474,0.1163,0.0,0.0,2026-05-06 18:46:57.866
693,189716,0.152,0.0,0.0,2026-05-06 18:46:57.866
694,190070,0.0001,0.0,0.0,2026-05-06 18:46:57.866
695,190409,0.0016,0.0,0.0,2026-05-06 18:46:57.866
696,190652,0.0121,0.0,0.0,2026-05-06 18:46:57.866
697,190872,0.0121,0.0,0.0,2026-05-06 18:46:57.866
698,191116,0.0346,0.0,0.0,2026-05-06 18:46:57.866
699,191336,0.0346,0.0,0.0,2026-05-06 18:46:57.866
700,191579,0.0696,0.0,0.0,2026-05-06 18:46:57.866
701,192054,0.1046,0.0,0.0,2026-05-06 18:46:57.866
702,192273,0.1046,0.0,0.0,2026-05-06 18:46:57.866
703,192516,0.1446,0.0,0.0,2026-05-06 18:46:57.866
704,192735,0.1446,0.0,0.0,2026-05-06 18:46:57.866
705,192978,0.1796,0.0,0.0,2026-05-06 18:46:57.866
706,193334,0.2146,0.0,0.0,2026-05-06 18:46:57.866
707,193674,0.2196,0.0,0.0,2026-05-06 18:46:57.866
708,193918,0.2546,0.0,0.0,2026-05-06 18:46:57.866
709,194138,0.2546,0.0,0.0,2026-05-06 18:46:58.576
710,194380,0.2896,0.0,0.0,2026-05-06 18:46:58.576
711,194855,0.3296,0.0,0.0,2026-05-06 18:46:58.576
712,195327,0.35,0.0,0.0,2026-05-06 18:46:58.576
713,195545,0.35,0.0,0.0,2026-05-06 18:46:58.576
714,195788,0.35,0.0,0.0,2026-05-06 18:46:58.576
715,196008,0.35,0.0,0.0,2026-05-06 18:46:58.576
716,196251,0.35,0.0,0.0,2026-05-06 18:46:58.576
717,196517,0.35,0.0,0.0,2026-05-06 18:46:58.576
718,196642,0.35,0.0,0.0,2026-05-06 18:46:58.576
719,196981,0.35,0.0,0.0,2026-05-06 18:46:58.576
720,197168,0.3495,0.0,0.0,2026-05-06 18:46:58.576
721,197387,0.3495,0.0,0.0,2026-05-06 18:46:58.576
722,197630,0.3445,0.0,0.0,2026-05-06 18:46:58.576
723,198231,0.3335,0.0,0.0,2026-05-06 18:46:58.576
724,198586,0.3155,0.0,0.0,2026-05-06 18:46:58.576
725,198804,0.3155,0.0,0.0,2026-05-06 18:46:58.576
726,199047,0.2831,0.0,0.0,2026-05-06 18:46:58.576
727,199264,0.2831,0.0,0.0,2026-05-06 18:46:58.576
728,199508,0.2792,0.0,0.0,2026-05-06 18:46:58.576
729,199916,0.2746,0.0,0.0,2026-05-06 18:46:58.576
730,200254,0.2739,0.0,0.0,2026-05-06 18:46:58.576
731,200441,0.2683,0.0,0.0,2026-05-06 18:46:58.576
732,200663,0.2683,0.0,0.0,2026-05-06 18:46:58.576
733,200906,0.2617,0.0,0.0,2026-05-06 18:46:58.576
734,201551,0.2526,0.0,0.0,2026-05-06 18:46:58.576
735,201848,0.2431,0.0,0.0,2026-05-06 18:46:58.576
736,202066,0.2431,0.0,0.0,2026-05-06 18:46:58.576
737,202309,0.2301,0.0,0.0,2026-05-06 18:46:59.287
738,202526,0.2301,0.0,0.0,2026-05-06 18:46:59.287
739,202770,0.2164,0.0,0.0,2026-05-06 18:46:59.287
740,203238,0.2004,0.0,0.0,2026-05-06 18:46:59.287
741,203713,0.1788,0.0,0.0,2026-05-06 18:46:59.287
742,203933,0.1788,0.0,0.0,2026-05-06 18:46:59.287
743,204176,0.1565,0.0,0.0,2026-05-06 18:46:59.287
744,204819,0.127,0.0,0.0,2026-05-06 18:46:59.287
745,205116,0.0975,0.0,0.0,2026-05-06 18:46:59.287
746,205608,0.0598,0.0,0.0,2026-05-06 18:46:59.287
747,205826,0.0598,0.0,0.0,2026-05-06 18:46:59.287
748,206069,0.0239,0.0,0.0,2026-05-06 18:46:59.287
749,206422,-0.0138,0.0,0.0,2026-05-06 18:46:59.287
750,206766,-0.0193,0.0,0.0,2026-05-06 18:46:59.287
751,207010,-0.0577,0.0,0.0,2026-05-06 18:46:59.287
752,207233,-0.0577,0.0,0.0,2026-05-06 18:46:59.287
753,207477,-0.1007,0.0,0.0,2026-05-06 18:46:59.287
754,207703,-0.1007,0.0,0.0,2026-05-06 18:46:59.287
755,207947,-0.1363,0.0,0.0,2026-05-06 18:46:59.287
756,208365,-0.169,0.0,0.0,2026-05-06 18:46:59.287
757,208713,-0.1734,0.0,0.0,2026-05-06 18:46:59.287
758,208898,-0.2023,0.0,0.0,2026-05-06 18:46:59.287
759,209122,-0.2023,0.0,0.0,2026-05-06 18:46:59.287
760,209365,-0.2277,0.0,0.0,2026-05-06 18:46:59.287
761,210022,-0.2526,0.0,0.0,2026-05-06 18:46:59.287
762,210320,-0.2711,0.0,0.0,2026-05-06 18:47:00.000
763,210545,-0.2711,0.0,0.0,2026-05-06 18:47:00.000
764,210788,-0.2888,0.0,0.0,2026-05-06 18:47:00.000
765,211014,-0.2888,0.0,0.0,2026-05-06 18:47:00.000
766,211257,-0.3018,0.0,0.0,2026-05-06 18:47:00.000
767,211673,-0.3128,0.0,0.0,2026-05-06 18:47:00.000
768,212021,-0.3142,0.0,0.0,2026-05-06 18:47:00.000
769,212205,-0.3232,0.0,0.0,2026-05-06 18:47:00.000
770,212431,-0.3232,0.0,0.0,2026-05-06 18:47:00.000
771,212675,-0.3308,0.0,0.0,2026-05-06 18:47:00.000
772,213270,-0.3379,0.0,0.0,2026-05-06 18:47:00.000
773,213629,-0.3431,0.0,0.0,2026-05-06 18:47:00.000
774,213855,-0.3431,0.0,0.0,2026-05-06 18:47:00.000
775,214098,-0.348,0.0,0.0,2026-05-06 18:47:00.000
776,214324,-0.348,0.0,0.0,2026-05-06 18:47:00.000
777,214568,-0.35,0.0,0.0,2026-05-06 18:47:00.000
778,214985,-0.35,0.0,0.0,2026-05-06 18:47:00.000
779,215333,-0.35,0.0,0.0,2026-05-06 18:47:00.000
780,215517,-0.35,0.0,0.0,2026-05-06 18:47:00.000
781,215746,-0.35,0.0,0.0,2026-05-06 18:47:00.000
782,216048,-0.3477,0.0,0.0,2026-05-06 18:47:00.000
783,216273,-0.3477,0.0,0.0,2026-05-06 18:47:00.000
784,216458,-0.3412,0.0,0.0,2026-05-06 18:47:00.000
785,216873,-0.3294,0.0,0.0,2026-05-06 18:47:00.000
786,217220,-0.3271,0.0,0.0,2026-05-06 18:47:00.000
787,217406,-0.3039,0.0,0.0,2026-05-06 18:47:00.000
788,217631,-0.3039,0.0,0.0,2026-05-06 18:47:00.000
789,217874,-0.2639,0.0,0.0,2026-05-06 18:47:00.000
790,218471,-0.1922,0.0,0.0,2026-05-06 18:47:00.726
791,218830,-0.1205,0.0,-0.0029,2026-05-06 18:47:00.726
792,219057,-0.1205,0.0,-0.0029,2026-05-06 18:47:00.726
793,219301,-0.0649,0.0,-0.0094,2026-05-06 18:47:00.726
794,219838,-0.0317,0.0,-0.0203,2026-05-06 18:47:00.726
795,220068,-0.0284,0.0,-0.0224,2026-05-06 18:47:00.726
796,220251,-0.0121,0.0,-0.0417,2026-05-06 18:47:00.726
797,220478,-0.0121,0.0,-0.0417,2026-05-06 18:47:00.726
798,220599,-0.0045,0.0,-0.0662,2026-05-06 18:47:00.726
799,220950,-0.0036,0.0,-0.071,2026-05-06 18:47:00.726
800,221192,0.0,0.0,-0.1083,2026-05-06 18:47:00.726
801,221419,0.0,0.0,-0.1083,2026-05-06 18:47:00.726
802,221661,0.0,0.0,-0.1439,2026-05-06 18:47:00.726
803,222138,0.0,0.0,-0.1696,2026-05-06 18:47:00.726
804,222618,0.0,0.0,-0.187,2026-05-06 18:47:00.726
805,222845,0.0,0.0,-0.187,2026-05-06 18:47:00.726
806,223087,0.0,0.0,-0.1955,2026-05-06 18:47:00.726
807,223449,0.0,0.0,-0.2,2026-05-06 18:47:00.726
808,223798,0.0,0.0,-0.2,2026-05-06 18:47:00.726
809,224040,0.0,0.0,-0.2,2026-05-06 18:47:00.726
810,224268,0.0,0.0,-0.2,2026-05-06 18:47:00.726
811,224510,0.0,0.0,-0.2,2026-05-06 18:47:00.726
812,224870,0.0,0.0,-0.2,2026-05-06 18:47:00.726
813,225224,0.0,0.0,-0.2,2026-05-06 18:47:00.726
814,225465,0.0,0.0,-0.2,2026-05-06 18:47:00.726
815,225697,0.0,0.0,-0.2,2026-05-06 18:47:00.726
816,225938,0.0,0.0,-0.2,2026-05-06 18:47:00.726
817,226299,0.0,0.0,-0.2,2026-05-06 18:47:01.435
818,226652,0.0,0.0,-0.2,2026-05-06 18:47:01.435
819,226893,0.0,0.0,-0.2,2026-05-06 18:47:01.435
820,227125,0.0,0.0,-0.2,2026-05-06 18:47:01.435
821,227366,0.0,0.0,-0.2,2026-05-06 18:47:01.435
822,227848,0.0,0.0,-0.2,2026-05-06 18:47:01.435
823,228080,0.0,0.0,-0.2,2026-05-06 18:47:01.435
824,228444,0.0,0.0,-0.2,2026-05-06 18:47:01.435
825,228745,0.0,0.0,-0.1989,2026-05-06 18:47:01.435
826,229098,0.0,0.0,-0.1983,2026-05-06 18:47:01.435
827,229281,0.0,0.0,-0.1895,2026-05-06 18:47:01.435
828,229513,0.0,0.0,-0.1895,2026-05-06 18:47:01.435
829,229759,0.0,0.0,-0.1657,2026-05-06 18:47:01.435
830,230241,0.0,0.0,-0.1105,2026-05-06 18:47:01.435
831,230473,0.0,0.0,-0.1105,2026-05-06 18:47:01.435
832,230714,0.0034,0.0,-0.0436,2026-05-06 18:47:01.435
833,231197,0.0086,0.0,-0.0115,2026-05-06 18:47:01.435
834,231427,0.0086,0.0,-0.0115,2026-05-06 18:47:01.435
835,231669,0.0169,0.0,-0.0006,2026-05-06 18:47:01.435
836,231896,0.0169,0.0,-0.0006,2026-05-06 18:47:01.435
837,232137,0.0269,0.0,0.0,2026-05-06 18:47:01.435
838,232493,0.0404,0.0,0.0,2026-05-06 18:47:01.435
839,232836,0.0427,0.0,0.0,2026-05-06 18:47:01.435
840,233078,0.0614,0.0,0.0,2026-05-06 18:47:01.435
841,233301,0.0614,0.0,0.0,2026-05-06 18:47:01.435
842,233543,0.0898,0.0,0.0,2026-05-06 18:47:01.435
843,233765,0.0898,0.0,0.0,2026-05-06 18:47:01.435
844,234007,0.1211,0.0,0.0,2026-05-06 18:47:01.435
845,234482,0.1574,0.0,0.0,2026-05-06 18:47:02.147
846,234702,0.1574,0.0,0.0,2026-05-06 18:47:02.147
847,234944,0.2011,0.0,0.0,2026-05-06 18:47:02.147
848,235163,0.2011,0.0,0.0,2026-05-06 18:47:02.147
849,235405,0.237,0.0,0.0,2026-05-06 18:47:02.147
